city,timestamp,temperature,season
New York,2010-10-06,18.792626548833738,autumn
New York,2010-10-07,24.485361610189727,autumn
New York,2010-10-08,6.2149624936913135,autumn
New York,2010-10-09,3.918162478024943,autumn
New York,2010-10-10,21.673551677107568,autumn
New York,2010-10-11,13.393487245339925,autumn
New York,2010-10-12,26.994470518980044,autumn
New York,2010-10-13,21.129251666521427,autumn
New York,2010-10-14,16.613416001611107,autumn
New York,2010-10-15,13.168723741796716,autumn
New York,2010-10-16,18.817890595494447,autumn
New York,2010-10-17,10.199780871360915,autumn
New York,2010-10-18,18.777545778587484,autumn
New York,2010-10-19,9.358545615731899,autumn
New York,2010-10-20,16.041881595504158,autumn
New York,2010-10-21,13.56242789652089,autumn
New York,2010-10-22,12.33147690915375,autumn
New York,2010-10-23,21.444413921064786,autumn
New York,2010-10-24,9.208898244711488,autumn
New York,2010-10-25,17.940504972372867,autumn
New York,2010-10-26,15.9151089394,autumn
New York,2010-10-27,18.083762350663424,autumn
New York,2010-10-28,16.25565511595744,autumn
New York,2010-10-29,20.354271870443583,autumn
New York,2010-10-30,14.76250249267259,autumn
New York,2010-10-31,6.821973403310448,autumn
New York,2010-11-01,14.037997047961323,autumn
New York,2010-11-02,18.152869874065324,autumn
New York,2010-11-03,5.197570972314164,autumn
New York,2010-11-04,16.640676345783803,autumn
New York,2010-11-05,2.377953587305184,autumn
New York,2010-11-06,20.026230887059953,autumn
New York,2010-11-07,9.396211819636193,autumn
New York,2010-11-08,14.936035612624039,autumn
New York,2010-11-09,-3.5077441496184605,autumn
New York,2010-11-10,14.617189399352464,autumn
New York,2010-11-11,12.810346763291728,autumn
New York,2010-11-12,12.76258326047692,autumn
New York,2010-11-13,7.3031833418194045,autumn
New York,2010-11-14,8.127963351652092,autumn
New York,2010-11-15,17.925855530257863,autumn
New York,2010-11-16,28.932421346906956,autumn
New York,2010-11-17,9.506060583697717,autumn
New York,2010-11-18,14.369189433977398,autumn
New York,2010-11-19,16.05610567461882,autumn
New York,2010-11-20,19.300660683914266,autumn
New York,2010-11-21,11.47594659433901,autumn
New York,2010-11-22,18.005662911260345,autumn
New York,2010-11-23,10.574155313506079,autumn
New York,2010-11-24,18.692672801440015,autumn
New York,2010-11-25,5.726443069759316,autumn
New York,2010-11-26,8.763880529913408,autumn
New York,2010-11-27,24.859432433741972,autumn
New York,2010-11-28,7.604990119996358,autumn
New York,2010-11-29,16.364339140387543,autumn
New York,2010-11-30,7.135010567924156,autumn
New York,2010-12-01,2.847240338762158,winter
New York,2010-12-02,-2.729815620372757,winter
New York,2010-12-03,2.2915347987115444,winter
New York,2010-12-04,-2.4120227056330497,winter
New York,2010-12-05,-2.8558364619064207,winter
New York,2010-12-06,2.670674147505055,winter
New York,2010-12-07,1.9027557594331506,winter
New York,2010-12-08,-1.8485114969213068,winter
New York,2010-12-09,-6.532389011801306,winter
New York,2010-12-10,-4.758839157218077,winter
New York,2010-12-11,1.947767630993082,winter
New York,2010-12-12,0.8898366478892439,winter
New York,2010-12-13,-0.722137637742707,winter
New York,2010-12-14,3.965616026869613,winter
New York,2010-12-15,0.1339286761937483,winter
New York,2010-12-16,2.6913095851389697,winter
New York,2010-12-17,-6.814004019960961,winter
New York,2010-12-18,-2.3326770868247175,winter
New York,2010-12-19,-3.9044232826366865,winter
New York,2010-12-20,2.9300870469966984,winter
New York,2010-12-21,-4.661400159056844,winter
New York,2010-12-22,5.607788926314066,winter
New York,2010-12-23,5.146631267998152,winter
New York,2010-12-24,6.722424258348792,winter
New York,2010-12-25,-10.361921369413132,winter
New York,2010-12-26,-8.607211931203855,winter
New York,2010-12-27,0.15920905396507382,winter
New York,2010-12-28,-0.18365025789603945,winter
New York,2010-12-29,8.261699859992035,winter
New York,2010-12-30,-3.442276553465218,winter
New York,2010-12-31,11.966813609219864,winter
New York,2011-01-01,2.6878669457829023,winter
New York,2011-01-02,3.5462620620038083,winter
New York,2011-01-03,-3.706675894174442,winter
New York,2011-01-04,0.30647410283607535,winter
New York,2011-01-05,-7.628439914962321,winter
New York,2011-01-06,-7.621569116542572,winter
New York,2011-01-07,5.423043227054095,winter
New York,2011-01-08,-6.309243499316607,winter
New York,2011-01-09,2.2635506215619325,winter
New York,2011-01-10,2.4181663034161005,winter
New York,2011-01-11,-4.723683681070207,winter
New York,2011-01-12,-4.91837777730755,winter
New York,2011-01-13,1.9563604390659515,winter
New York,2011-01-14,-6.1066396175883995,winter
New York,2011-01-15,1.9312980810299931,winter
New York,2011-01-16,-6.427007337921765,winter
New York,2011-01-17,2.729256568730054,winter
New York,2011-01-18,0.9441079689009414,winter
New York,2011-01-19,4.976248354084781,winter
New York,2011-01-20,-0.3449008704712847,winter
New York,2011-01-21,-1.4718546730773818,winter
New York,2011-01-22,2.0979482129918554,winter
New York,2011-01-23,5.442977454892922,winter
New York,2011-01-24,-1.1844804613375617,winter
New York,2011-01-25,6.113918071132018,winter
New York,2011-01-26,-7.903161127480499,winter
New York,2011-01-27,-3.4121630955232445,winter
New York,2011-01-28,-6.752375524776802,winter
New York,2011-01-29,-2.0256249270012083,winter
New York,2011-01-30,1.5428792535825226,winter
New York,2011-01-31,0.3660917396092924,winter
New York,2011-02-01,-0.11023798543425617,winter
New York,2011-02-02,3.943855659277175,winter
New York,2011-02-03,-7.791877045241533,winter
New York,2011-02-04,-1.0476213297046462,winter
New York,2011-02-05,0.7625599909336634,winter
New York,2011-02-06,0.39185300443205895,winter
New York,2011-02-07,6.543986981695895,winter
New York,2011-02-08,-7.508453713476354,winter
New York,2011-02-09,0.06930305054523722,winter
New York,2011-02-10,3.9035583806092227,winter
New York,2011-02-11,-4.198109444684499,winter
New York,2011-02-12,1.2757521425797917,winter
New York,2011-02-13,0.30895047192865643,winter
New York,2011-02-14,-2.4195089532219556,winter
New York,2011-02-15,-0.9101943308770911,winter
New York,2011-02-16,3.7118787022734114,winter
New York,2011-02-17,2.6822351275144034,winter
New York,2011-02-18,-2.738406779933648,winter
New York,2011-02-19,-5.465745338099549,winter
New York,2011-02-20,-0.8852829485432002,winter
New York,2011-02-21,7.063726380827145,winter
New York,2011-02-22,0.3323855906109143,winter
New York,2011-02-23,5.749380549651417,winter
New York,2011-02-24,-1.0827872667299963,winter
New York,2011-02-25,1.676406287495492,winter
New York,2011-02-26,1.6587458722791921,winter
New York,2011-02-27,-4.530658226629131,winter
New York,2011-02-28,-1.441441450862335,winter
New York,2011-03-01,12.600477185437535,spring
New York,2011-03-02,11.80403129173865,spring
New York,2011-03-03,6.404437505907037,spring
New York,2011-03-04,1.2638400426687557,spring
New York,2011-03-05,6.9328007140328465,spring
New York,2011-03-06,16.27880835997507,spring
New York,2011-03-07,13.247654784363238,spring
New York,2011-03-08,16.25910714110991,spring
New York,2011-03-09,7.337885415706898,spring
New York,2011-03-10,10.082499954624055,spring
New York,2011-03-11,9.870939806989334,spring
New York,2011-03-12,17.009427437478728,spring
New York,2011-03-13,7.652340087195036,spring
New York,2011-03-14,10.326182823939863,spring
New York,2011-03-15,9.158748910205299,spring
New York,2011-03-16,20.41482307992756,spring
New York,2011-03-17,5.69019288161632,spring
New York,2011-03-18,10.561895169468926,spring
New York,2011-03-19,16.93165516638291,spring
New York,2011-03-20,18.27166750446839,spring
New York,2011-03-21,6.852816843583537,spring
New York,2011-03-22,11.163869593442767,spring
New York,2011-03-23,10.081016773103537,spring
New York,2011-03-24,5.743450736806456,spring
New York,2011-03-25,11.379353027986898,spring
New York,2011-03-26,11.088307512731028,spring
New York,2011-03-27,17.57264643430346,spring
New York,2011-03-28,7.290986843340885,spring
New York,2011-03-29,3.919666738699209,spring
New York,2011-03-30,10.718267802654822,spring
New York,2011-03-31,16.91069651333823,spring
New York,2011-04-01,11.2481607369255,spring
New York,2011-04-02,13.176928329882777,spring
New York,2011-04-03,13.231611587162844,spring
New York,2011-04-04,18.973001511396802,spring
New York,2011-04-05,6.515466021299885,spring
New York,2011-04-06,13.819048948829444,spring
New York,2011-04-07,5.744755256010904,spring
New York,2011-04-08,16.077489806430833,spring
New York,2011-04-09,4.36025121611327,spring
New York,2011-04-10,15.995532428072,spring
New York,2011-04-11,16.354363463527314,spring
New York,2011-04-12,12.763715167564266,spring
New York,2011-04-13,7.057660081407299,spring
New York,2011-04-14,22.976319128450164,spring
New York,2011-04-15,10.46201122349919,spring
New York,2011-04-16,0.31874797071828453,spring
New York,2011-04-17,5.531719776528919,spring
New York,2011-04-18,18.687121952707464,spring
New York,2011-04-19,2.5733680579766993,spring
New York,2011-04-20,20.30789495875002,spring
New York,2011-04-21,13.4434624580179,spring
New York,2011-04-22,11.267772884414256,spring
New York,2011-04-23,14.219328768347037,spring
New York,2011-04-24,2.3076687417330106,spring
New York,2011-04-25,12.564838613406055,spring
New York,2011-04-26,17.89632542796687,spring
New York,2011-04-27,11.064476214991567,spring
New York,2011-04-28,11.673642770117848,spring
New York,2011-04-29,8.191809912985333,spring
New York,2011-04-30,12.67789442755744,spring
New York,2011-05-01,5.409480102743203,spring
New York,2011-05-02,9.090651470100498,spring
New York,2011-05-03,5.997358066576837,spring
New York,2011-05-04,2.1994802128574333,spring
New York,2011-05-05,13.045153169410671,spring
New York,2011-05-06,10.40098525978199,spring
New York,2011-05-07,9.01354443035335,spring
New York,2011-05-08,13.496055107839618,spring
New York,2011-05-09,15.747494881028194,spring
New York,2011-05-10,-1.1093295999680013,spring
New York,2011-05-11,12.582781943966745,spring
New York,2011-05-12,12.606930531257627,spring
New York,2011-05-13,8.916939984398999,spring
New York,2011-05-14,9.972554418734344,spring
New York,2011-05-15,-0.4848430517867204,spring
New York,2011-05-16,14.890922540042625,spring
New York,2011-05-17,10.207757996353035,spring
New York,2011-05-18,15.929194325587197,spring
New York,2011-05-19,10.54010803168359,spring
New York,2011-05-20,3.8143596217536597,spring
New York,2011-05-21,19.89497623780364,spring
New York,2011-05-22,7.519770034550723,spring
New York,2011-05-23,10.592903829467504,spring
New York,2011-05-24,9.337509529519753,spring
New York,2011-05-25,5.767849552319269,spring
New York,2011-05-26,9.587087078691761,spring
New York,2011-05-27,1.966579426994148,spring
New York,2011-05-28,6.711952276917797,spring
New York,2011-05-29,4.8563112662808265,spring
New York,2011-05-30,17.03519415602136,spring
New York,2011-05-31,12.642626830031261,spring
New York,2011-06-01,18.36658068478494,summer
New York,2011-06-02,21.843114073344278,summer
New York,2011-06-03,25.229307953737468,summer
New York,2011-06-04,27.5650527140957,summer
New York,2011-06-05,30.588825028915636,summer
New York,2011-06-06,28.225984195303507,summer
New York,2011-06-07,28.1883966181946,summer
New York,2011-06-08,19.44024963273077,summer
New York,2011-06-09,24.589446806444702,summer
New York,2011-06-10,27.082430348422577,summer
New York,2011-06-11,11.837946582913421,summer
New York,2011-06-12,29.93251850475572,summer
New York,2011-06-13,33.76422858246265,summer
New York,2011-06-14,30.47773200150613,summer
New York,2011-06-15,22.221111454250977,summer
New York,2011-06-16,23.497772371273783,summer
New York,2011-06-17,27.02109826846861,summer
New York,2011-06-18,25.474169058380085,summer
New York,2011-06-19,26.092006820163935,summer
New York,2011-06-20,23.371235355913793,summer
New York,2011-06-21,23.46478873860916,summer
New York,2011-06-22,27.751899518660046,summer
New York,2011-06-23,21.012366193046073,summer
New York,2011-06-24,19.87534356971171,summer
New York,2011-06-25,28.801340584999895,summer
New York,2011-06-26,17.63128485040307,summer
New York,2011-06-27,17.267320782291392,summer
New York,2011-06-28,30.484042022275887,summer
New York,2011-06-29,39.03283079777456,summer
New York,2011-06-30,25.610548420876388,summer
New York,2011-07-01,23.576511747328244,summer
New York,2011-07-02,27.792741631161654,summer
New York,2011-07-03,30.168904358463063,summer
New York,2011-07-04,33.55107110034803,summer
New York,2011-07-05,19.071046284099836,summer
New York,2011-07-06,23.437373960242077,summer
New York,2011-07-07,27.054917459750843,summer
New York,2011-07-08,23.828657665957103,summer
New York,2011-07-09,26.54735605388587,summer
New York,2011-07-10,27.716591434011825,summer
New York,2011-07-11,17.69592089514891,summer
New York,2011-07-12,24.839924808734644,summer
New York,2011-07-13,34.75230969682185,summer
New York,2011-07-14,30.613318599954198,summer
New York,2011-07-15,18.327353854746395,summer
New York,2011-07-16,27.04478813372728,summer
New York,2011-07-17,32.24222865258551,summer
New York,2011-07-18,13.98792965852883,summer
New York,2011-07-19,22.144209476800363,summer
New York,2011-07-20,29.389424778916485,summer
New York,2011-07-21,29.04169405320052,summer
New York,2011-07-22,30.568892954645065,summer
New York,2011-07-23,29.164910310028677,summer
New York,2011-07-24,18.27392844471666,summer
New York,2011-07-25,28.842063526467825,summer
New York,2011-07-26,26.300692527837445,summer
New York,2011-07-27,20.254269350398523,summer
New York,2011-07-28,27.30711580734143,summer
New York,2011-07-29,21.217335844972688,summer
New York,2011-07-30,26.39469313294887,summer
New York,2011-07-31,28.78352637294567,summer
New York,2011-08-01,25.670804765480174,summer
New York,2011-08-02,22.10742040539173,summer
New York,2011-08-03,24.564834085031954,summer
New York,2011-08-04,24.60950446340727,summer
New York,2011-08-05,26.66067441639416,summer
New York,2011-08-06,22.213228573303383,summer
New York,2011-08-07,21.68951095554149,summer
New York,2011-08-08,21.720088350359646,summer
New York,2011-08-09,17.3014652904878,summer
New York,2011-08-10,21.817666643243307,summer
New York,2011-08-11,24.917374969662283,summer
New York,2011-08-12,22.01426692019756,summer
New York,2011-08-13,21.71278881805517,summer
New York,2011-08-14,25.525644208472837,summer
New York,2011-08-15,19.31460859647587,summer
New York,2011-08-16,20.547362884112793,summer
New York,2011-08-17,29.08199089775065,summer
New York,2011-08-18,29.442235010602374,summer
New York,2011-08-19,22.359203156755974,summer
New York,2011-08-20,17.90571547032394,summer
New York,2011-08-21,25.97698942658276,summer
New York,2011-08-22,25.627336381999708,summer
New York,2011-08-23,27.494135834402094,summer
New York,2011-08-24,27.287898093261383,summer
New York,2011-08-25,20.09303710390511,summer
New York,2011-08-26,24.907671528712736,summer
New York,2011-08-27,28.107791184944343,summer
New York,2011-08-28,20.295525538741785,summer
New York,2011-08-29,20.24645970769984,summer
New York,2011-08-30,30.496894776352654,summer
New York,2011-08-31,28.596915555965452,summer
New York,2011-09-01,12.088031224628402,autumn
New York,2011-09-02,9.682878541061921,autumn
New York,2011-09-03,17.30384239652483,autumn
New York,2011-09-04,16.637390150929708,autumn
New York,2011-09-05,13.731107078117768,autumn
New York,2011-09-06,19.82255663789928,autumn
New York,2011-09-07,19.042238829795934,autumn
New York,2011-09-08,18.356808194072652,autumn
New York,2011-09-09,23.577050852305902,autumn
New York,2011-09-10,16.98458071034157,autumn
New York,2011-09-11,12.219111233412901,autumn
New York,2011-09-12,15.134856867596795,autumn
New York,2011-09-13,11.145224801986311,autumn
New York,2011-09-14,18.50402122535079,autumn
New York,2011-09-15,15.19071120354252,autumn
New York,2011-09-16,20.128761652236285,autumn
New York,2011-09-17,20.00713619272011,autumn
New York,2011-09-18,11.472655643486824,autumn
New York,2011-09-19,5.448993756796757,autumn
New York,2011-09-20,18.983365058195442,autumn
New York,2011-09-21,16.235042322040652,autumn
New York,2011-09-22,3.2534504891133835,autumn
New York,2011-09-23,17.919823075473943,autumn
New York,2011-09-24,5.299237122986304,autumn
New York,2011-09-25,16.045624237120624,autumn
New York,2011-09-26,9.361020414496947,autumn
New York,2011-09-27,9.421324377888554,autumn
New York,2011-09-28,21.42540502634313,autumn
New York,2011-09-29,8.228704411000232,autumn
New York,2011-09-30,11.674669104423007,autumn
New York,2011-10-01,15.959507111632712,autumn
New York,2011-10-02,17.968906711644003,autumn
New York,2011-10-03,6.346276989810285,autumn
New York,2011-10-04,14.765652703902742,autumn
New York,2011-10-05,20.19294769866957,autumn
New York,2011-10-06,16.695545467047754,autumn
New York,2011-10-07,11.142610481096476,autumn
New York,2011-10-08,20.83053289587459,autumn
New York,2011-10-09,22.640871404179848,autumn
New York,2011-10-10,11.138886917360292,autumn
New York,2011-10-11,17.88892228577989,autumn
New York,2011-10-12,17.176631377961264,autumn
